PBPL 27300|7783|Regulation Of Vice|PBPL
HIST 27701|5613|Spiritually and Statecraft in the Americas|HIST
CMSC 10200|1997|Intro To World Wide Web-2|CMSC
NEHC 20015|7507|Persp: Near Eastern Literatures: Anct. Egyptian Lit.|NEHC
"LLSO 27307|7085|Drugs, Guns, and Money: The Politics of Criminal Conflict|LLSO"
RLST 24101|8893|Ethics after the Shoah|RLST
ECON 24210|3048|Price Theory and Market Design|ECON
LACS 24903|6615|Liberation Theology in Latin America|LACS
HIST 17701|5136|Drugs and Politics in America|HIST
LACS 28306|6701|Looking for History:  Chronicles of Contemporary|LACS
HIST 27505|5606|Medieval Pilgrimage|HIST
"GNSE 24310|4592|""Tiger Mother"" Fictions|GNSE"
"HMRT 22002|5802|Law, Mobilization, & Social Change in Comparative Perspective|HMRT"
HIST 24303|5360|Shinto|HIST
PLSC 25215|8400|The American Presidency|PLSC
EALC 22028|2804|Otherworldly Literature in Japan|EALC
ARTH 14610|540|Art of the Northern Renaissance|ARTH
HIPS 29510|5022|Environmental Philosophy|HIPS
ARTH 28506|828|Sinotopos:  Approaches In Chinese Landscape|ARTH
HIST 25203|5416|Econ/Soc Hist Euro: 1700-1880|HIST
HIST 17502|5132|Sci/Cul/Soc-3: Modern Science|HIST
FNDL 21405|3909|Shakespeare's History Plays|FNDL
ENGL 21917|3405|Victorian Things: Significant Objects in 19th Century Fiction|ENGL
MUSI 25200|7376|Theory And Analysis-2|MUSI
ENST 21201|3783|Human Impact On The Global  Environment|ENST
RLST 28606|8985|Modern Japanese Buddhism|RLST
HUMA 20800|5997|Milton's Paradise Lost|HUMA
GRMN 25007|4786|Mod Lit:  Diaspora/Homecoming|GRMN
PLSC 25205|8399|Racial Justice and Injustice|PLSC
RLST 22111|8850|Mary and Mariology|RLST
SCTH 41601|9264|Philos Intro: Freud & Psychoan|SCTH
FNDL 24801|4020|Cervantes' Don Quixote|FNDL
"ENGL 20205|3342|The Folk, Forgers, & Antiquarians: British Ballad Revival|ENGL"
PBPL 24800|7738|Urban Policy Analysis|PBPL
SANS 10100|9189|First-Year Sanskrit-1|SANS
"EALC 38400|2967|Communities, Media & Selves in Mod. Chin. Lit. 1|EALC"
LACS 16300|6531|Intro to Latin American Civ-3|LACS
ENST 28900|3866|Environmental and Science Policy|ENST
ENGL 24411|3508|Poets in Dark Times|ENGL
ENST 21320|3785|Readings in Political Ecology|ENST
ARTV 24702|943|Large-Scale Drawing|ARTV
RLST 22311|8855|The Ancient Romans and Their Religion|RLST
HEBR 10101|4858|Elementary Classical Hebrew-1|HEBR
LLSO 26000|7066|Law & Soc In Early Amer|LLSO
ANST 20800|107|Anc Mediterr World-2: Rome|ANST
PBPL 27900|7792|Global-Local Politics|PBPL
SOSC 28105|9643|Race and Nation in the Caribbean|SOSC
PSYC 23200|8671|Intro To Language Development|PSYC
HIPS 25104|4948|History and Philosophy of Biology|HIPS
PSYC 28800|8735|Information Theory And Coding|PSYC
LLSO 24700|7053|The First Amendment|LLSO
PLSC 21003|8264|Intl Politics/E Asian Security|PLSC
TAPS 28434|9968|CANCELLED|TAPS
BIOS 21306|1193|Human Genetics And Evolution|BIOS
JWSC 29500|6489|The Holocaust Object|JWSC
ECON 23000|3030|Money and Banking|ECON
"SALC 27705|9176|The Indian Ocean, Colonial Travel and Labor of Empire 1757 - 1950|SALC"
CMST 10300|2064|Visual Language: On Time and Space|CMST
MATH 17500|7187|Elementary Number Theory|MATH
ENGL 24105|3473|Antiheroes and the Novel|ENGL
"PHYS 14300|8146|Honors Waves, Optics, & Heat|PHYS"
PHIL 23400|7980|Phil Of Mind And Sci Fiction|PHIL
SOSC 27800|9639|Greek Antiquity/Its Legacy-1|SOSC
MATH 24400|7211|Introduction to Algebraic Geometry|MATH
BIOS 15120|1151|Game-Based Instruction in Immunology|BIOS
ARTH 25200|745|Pilgrimage in Antiquity & the Early Christendom|ARTH
ENGL 22816|3439|Queer Latino Studies: Theory in the Flesh|ENGL
CRPC 26250|2539|Black Power and the Black Arts Movement|CRPC
SPAN 20700|9705|Textos Clasicos|SPAN
EALC 34200|2956|Authors of Taiwan Cinema:  Hou Hsiao-hsien and Tsai Ming-liang|EALC
GNSE 26503|4623|Hitchcock:  The Language of Narrative Desire|GNSE
HIST 26207|5498|An Empire Revisited:  A Reconsideration of the Spanish Empire|HIST
MATH 25000|7212|Linear Algebra|MATH
"PHIL 23015|7972|Darwin's ""Origin of Species"" and ""Descent of Man""|PHIL"
GEOS 23900|4348|Environmental Chemistry|GEOS
ARTV 26211|958|Animality|ARTV
PHIL 26209|8059|Sex & Ethics|PHIL
BIOS 26210|1279|Mathematical Methods for Biological Sciences I|BIOS
TAPS 22500|9893|Styles and Practice in Storytelling|TAPS
HMRT 26800|5865|Refugee History and Digital Archives|HMRT
SOSC 36900|9655|Anthropology of Disability|SOSC
HIST 13403|5074|History of the European Idea: Identities & Integration|HIST
ENST 12704|3773|Writing Persuasion Environment|ENST
GRMN 36216|4845|Domestic Tragedies|GRMN
MUSI 23513|7344|Musical Performances of Race/Gender/Sexuality|MUSI
CRWR 12017|2618|Special Topics in Fiction: The Short Story in Context|CRWR
ENST 27300|3851|Freshwater Ecosystems of the Calumet Region|ENST
EGPT 10102|3113|Intro to Middle Egyptian Hieroglyphs-2|EGPT
HIST 19002|5163|Gender and Work: Theories and Representations|HIST
LATN 20300|6769|Intermediate Latin-3|LATN
ARTV 22307|882|How to House a Kiln|ARTV
PHIL 29003|8082|Moral Sainthood|PHIL
GNDR 10100|4390|Problems In the Study Gender|GNDR
"HIST 24905|5394|Darwin's ""Origin of Species"" and ""Descent of Man""|HIST"
FNDL 23107|3977|Introduction to Ethics|FNDL
"MAPH 41300|7157|Our Biopolitics, Ourselves, Feminist Science Fiction|MAPH"
"ENST 29701|3872|Readings and Research: Working Group in Environment, Agriculture, and Food (EAF)|ENST"
NEHC 20750|7597|Rumi's Masnavi and the Persian Sufi Tradition|NEHC
HIST 13500|5076|America In World Civilization-1|HIST
"GRMN 26014|4804|Seriously Funny: Comedy, Critique and Transformation|GRMN"
SOSC 24700|9611|Vienna In Western Civilizatn-2|SOSC
CRES 21907|2381|The Global South Asian Diaspora in Literature and Film|CRES
CRPC 22814|2525|Contemporary Native American Literature|CRPC
GREK 28214|4704|Herodotus in Greek|GREK
ARTH 17611|614|Envisioning the Colonial Metropolis|ARTH
"HIST 28303|5637|Consuming Women: Gender, Consumption, and Commodification in Historical Perspective|HIST"
ENST 27120|3847|Historical Ecology of the Calumet Region|ENST
ARTH 22810|697|The Florentine Renaissance|ARTH
SALC 39700|9186|Intro to Buddhism|SALC
GNDR 29300|4517|Mythologies of Transvestism & Transsexuality|GNDR
CRES 24001|2402|Colonizations -1|CRES
CRWR 24104|2691|Intermediate Creative Nonfiction: Research for Nonfiction Writers|CRWR
CMST 27240|2235|Contemporary Film Theory 1:  Ideology and Critique|CMST
NEHC 20570|7556|Mughal India: Tradition & Transition|NEHC
LLSO 24000|7047|Civil Rights/Civil Liberties|LLSO
CMST 28901|2276|Video 2: Beginning Video|CMST
CMST 27241|2236|Contemporary Film Theory 2: Spectatorship and its Discontents|CMST
PSYC 21111|8630|Advanced Seminar in Stereotyping and Prejudice|PSYC
PLSC 25200|8397|Urban Politics|PLSC
LING 21300|6892|Historical Linguistics|LING
CMST 28200|2261|Non-Fiction Film: Representation and Performance|CMST
CMLT 29301|1974|The Idea of Europe in Realist Prose|CMLT
ENGL 28907|3716|The Idea of Europe in Realist Prose|ENGL
HIPS 22001|4923|Introduction to Science Studies|HIPS
MATH 29507|7239|Geometry of Matrix Groups|MATH
"CRES 27207|2446|The North American West, 1500 - 1900|CRES"
"CMLT 27701|1955|Imaginary Worlds: Fantastic, Magic Realism, Russian & Balkan Lit|CMLT"
EALC 27400|2922|Western Zhou History|EALC
ARTH 17310|597|Between the Agora and the Shopping Mall|ARTH
RLST 24903|8904|Liberation Theology in Latin America|RLST
"ANTH 37116|469|Language and Migration: Individual, Social and Institutional Perspectives|ANTH"
HUDV 23902|5933|Culture & Entitlement: A Psych of the Experience of Life|HUDV
"SOSC 12200|9488|Self, Culture And Society-2|SOSC"
CMLT 22001|1842|Bringing up the Novel in Bohemia|CMLT
ENGL 25927|3587|Creativity|ENGL
"LING 29601|6971|East Asian Languages, Acquisition and Pedagogy|LING"
ANTH 32305|460|Introduction to Science Studies|ANTH
ARTH 27612|811|Painting and Subjectivity|ARTH
ENGL 23410|3454|What is Literary History?|ENGL
CMLT 29702|1978|Intro to Comp Lit II:  Theory & Practice of Literary Avant-Garde|CMLT
ARAM 20302|514|Targum-2|ARAM
PLSC 26805|8439|Conceptualizing Security in Intl. Politics|PLSC
BIBL 36916|1054|Reading Greek Literature in the papyri|BIBL
HIST 23407|5295|Comparative Kingship: Rulers in 12th Century Europe|HIST
ENGL 25928|3588|Postmodern Fiction:  Multicultural/Transnational Perspectives|ENGL
ENGL 27307|3667|Ralph Ellison's Invisible Man and the Problem of Democracy|ENGL
EALC 22623|2818|An Introduction to Korean Poetry|EALC
FNDL 24401|4012|American Originals: Franklin and Lincoln|FNDL
GNSE 26709|4624|Modernist Ecstasies: Gender and  the Unbounded Self|GNSE
SOSC 19025|9527|China in East Asian Civilization-1|SOSC
EALC 20508|2791|Readings In Literary Chinese-1|EALC
NEHC 20628|7568|Historical Perspectives on Islamic Political Thought|NEHC
HMRT 25110|5839|Slavery Since Emancipation|HMRT
ENST 22506|3795|The Natures of the Factory Farm|ENST
HIST 23311|5289|Discovering Scandinavia c. 1500-1800|HIST
FNDL 21602|3922|Men and Women in Literary Perspectives|FNDL
MPCS 51250|7283|Entrepreneurship in Technology|MPCS
ENGL 28914|3722|Comparative Metrics|ENGL
ARTH 29503|847|Mexican Murals|ARTH
CLCV 25807|1737|Cicero's De Finibus and Helenistic Ethics|CLCV
EALC 23902|2827|Self-Cultivation and the Way in Traditional Chinese Thought|EALC
CHEM 00220|1539|Collaborative Learning in Organic Chemistry I|CHEM
BCSN 20100|1041|Intermediate Bosnian/Croatian/Serbian|BCSN
HIST 24109|5344|Modern Japanese Buddhism|HIST
"HIST 26507|5533|The Economic Hist. of Latin Amer. Since Independence, 1820-2010|HIST"
SALC 28402|9178|Early Modern Armenian History 1500-1800|SALC
CRPC 25500|2535|Hist Of Mexico 1876-Pres|CRPC
ARTV 23848|896|Grain|ARTV
ANTH 24001|307|Colonizations -1|ANTH
CHDV 26253|1498|Human Rights in (Post) Conflict Settings|CHDV
ARTV 24106|915|Precarious Forms|ARTV
CRPC 21500|2521|US/ Third World Feminisms|CRPC
PLSC 22820|8339|Political Economy of Elections|PLSC
ENST 23300|3802|History of Ideas of Nature|ENST
CRES 27505|2478|Asian American Studies|CRES
"ARTH 26712|787|Wassily Kandinsky:  Artist, Designer, Writer, Teacher|ARTH"
AFAM 27299|38|African-Amer Hist Since 1877|AFAM
NEHC 20623|7566|Islamic Middle East-3: Modern|NEHC
MARA 10300|7171|First Year Marathi-3|MARA
NEHC 20406|7532|Jewish Thought and Literature III|NEHC
KORE 42300|6521|Changing Identity of Contemporary Korea thru Film & Literature|KORE
AFAM 24601|30|Martin and Malcolm: Life and Belief|AFAM
CMST 24611|2150|Cities in Sinophone Cinemas|CMST
FNDL 27801|4091|Giacomo Leopardi|FNDL
INST 28401|6097|Imagng Pakistan: Islam Reviv|INST
ANTH 24307|314|History & Anthropology of Medicine & Life Sciences|ANTH
CRWR 12113|2631|Intro to Genres: Humor|CRWR
SALC 25304|9157|Introduction to Hinduism|SALC
HIST 26106|5480|Tropical Commodities in Latin America|HIST
PLSC 20913|8259|The Politics of Climate Change in the U.S.|PLSC
CRWR 14002|2654|Intermediate Creative Nonfiction|CRWR
CHDV 26237|1492|Global Girlhoods|CHDV
ANTH 27001|405|Intro To Linguistics-1|ANTH
"GNSE 17808|4539|Libertines, fops, men of feeling: Masculinity in Long 18th C|GNSE"
"GNDR 27902|4506|Wives, Widows, and Prostitutes: Hindi Literature and the ""Women's Question"", C. 1870-1940|GNDR"
SPAN 20600|9702|Fonetica Y Fonologia|SPAN
ENGL 23708|3461|The Poetry and Prose of Thomas Hardy|ENGL
TAPS 23800|9903|Playwriting:  Writing Utilizing Improvisation|TAPS
HIST 24105|5342|Law and History in Qing and Early Republic China|HIST
"ANTH 24345|319|Anthropology and the Good Life:  Ethics, Morality, Well-Being|ANTH"
SOSC 25301|9616|American Law And Litigation|SOSC
HIST 28807|5658|Race and American Consumer Culture|HIST
ARTH 25811|755|Surrealism|ARTH
ARTH 21300|669|Art Of The Spanish Golden Age|ARTH
ENGL 22203|3413|Hist Coll: Varieties of Intellectual History|ENGL
ANTH 21239|158|Cities in the Middle East|ANTH
PHIL 25111|8036|Judaism and Philosophy of Religion in Contemporary Thought|PHIL
ENGL 17506|3268|Angels and Diplomats in English Renaissance Poetry|ENGL
TAPS 29400|10011|Advanced Study Theater: STAGE MANAGEMENT|TAPS
HIND 20200|4891|Second-Year Hindi-2|HIND
SOCI 30106|9478|Political Sociology|SOCI
RUSS 29802|9107|6th Year Russian|RUSS
TAPS 28470|9993|Moliere|TAPS
HIST 27006|5563|Not Just the Facts:  Telling About the American South|HIST
HUMA 22600|6012|Russian Literature from Classicism to Romanticism|HUMA
MATH 25500|7214|Basic Algebra-2|MATH
NEHC 20065|7511|Persp: Women In Ancient Egypt|NEHC
HIST 25210|5421|The End of History from Hegel to the Large Hadron Collider|HIST
CRES 23070|2392|Human Rights & the Environment in Latin America|CRES
"AMER 27306|92|Introduction to African American Literature, 1892-1974|AMER"
ENGL 25407|3547|Emily Dickinson|ENGL
RLST 21610|8844|Carolingian Renaissance|RLST
CMLT 20906|1820|The Arab-Israeli Conflict in Literature and Film|CMLT
"HIST 11002|5051|Problems in the Study of Gender: Gender, Citizenship, and Violence|HIST"
FNDL 21907|3947|Voices from the Iron House: Lu Xun's Works|FNDL
"GNSE 22903|4573|Women, Work and Political Representation at the Margins|GNSE"
CMLT 22801|1857|Singer and Bellow:  Jewish Novelists of the 20th Century|CMLT
RUSS 21002|9028|Fourth-Yr Russ: Short Story-1|RUSS
CHDV 20242|1425|Only as Old as You Feel? Exploring the Anthropology of Age and Aging|CHDV
MUSI 27813|7416|Music in the German Imagination|MUSI
PBPL 24751|7737|The Business of Nonprofits and the Evolving Social Sector|PBPL
ENGL 20216|3352|Poetry and Religion|ENGL
COVA 24102|2315|Narrative Strategies: Cont Art|COVA
RLST 28809|8995|Modern Rewritings of the Gospel Narratives|RLST
ENGL 22901|3441|Utopia and Dystopia|ENGL
PHIL 29600|8094|Junior Seminar|PHIL
RLST 10100|8799|Intro To Religious Studies|RLST
LING 27810|6947|Romani Language/Linguistics|LING
ISTP 26210|6265|Mathematical Methods for Biological Sciences I|ISTP
ARTV 27201|975|Seminar/Independent Projects: Issues in Contemporary Painting|ARTV
PHIL 21910|7935|Problems Around Foucault|PHIL
SOSC 25502|9618|Foundations of Education: Human Development and Learning Ways of Looking at Children|SOSC
HUMA 26303|6037|Human Condition:  Self as Subject/Object/Machine|HUMA
ARTH 22311|683|Exhibiting African Art|ARTH
CHEM 26300|1570|Chem Kinetic/Dynamics|CHEM
ANTH 27516|428|Beyond the Clause: the Linguistics of Narrative|ANTH
NEAA 30061|7488|Ancient Landscapes-1: Near East|NEAA
SOCI 28071|9474|Sociology of Law|SOCI
NEAA 20027|7455|New Approaches to Old Stones:  Chipped & Ground Stone Analysis|NEAA
CRWR 22109|2670|Advanced Fiction Workshop: Creating Conflict|CRWR
LACS 25000|6616|An Empire Revisited:  A Reconsideration of the Spanish Empire|LACS
BIOS 23233|1212|Ecology & Evolution in the Southwest:Field School|BIOS
GREK 36515|4711|History of Greek Language|GREK
INST 29307|6124|Tourism & Capitalism in a Globalizing World|INST
HIST 21702|5215|Byzantine Empire: 610-1025|HIST
FNDL 20208|3880|How Walden Was Made|FNDL
"PHIL 26200|8058|Intensive History of Ancient Philosophy, Part II: Aristotle|PHIL"
"ARTH 26213|769|New Queer Cinema and the Art of the Culture Wars, 1980s-1990s|ARTH"
CMST 24613|2152|The Martial Arts Tradition in Chinese Cinema|CMST
"ANTH 23050|276|The Anth. of Afro-Brazilian Religions:  Hist., Ontology, Epistemology|ANTH"
ANTH 22525|255|South Asian Visual Culture|ANTH
HIST 22113|5229|Jewish History and Society I|HIST
"GNSE 27500|4633|Language, Voice And Gender|GNSE"
CLCV 23300|1689|Epic Through The Ages|CLCV
HIST 25609|5450|An Introduction to Shi'ite Islam|HIST
CRWR 23103|2678|Advanced Poetry Writing|CRWR
FNDL 21805|3936|Introduction to Marx|FNDL
HIST 28002|5631|Citizenship and State Power: A History of American Liberalism|HIST
HUMA 12500|5974|Human Being And Citizen-3|HUMA
HUMA 26901|6040|Narratives Suspense in European/Russian Lit/Film|HUMA
LLSO 21700|7014|Constitution Of Community|LLSO
ECON 22600|3025|Innovators|ECON
"SPAN 20102|9692|Language, History, and Culture for Heritage Speakers I|SPAN"
CHIN 20501|1599|Fourth-Year Modern Chinese-1|CHIN
"CRES 27309|2453|The Politics of Voodoo, Hoodoo, and Alternative Religious Practices|CRES"
LACS 29304|6722|Looking for Hist:  Chronicles of Contemporary Latin Amer.|LACS
CRWR 14000|2652|Intermediate Creative Nonfiction|CRWR
HIST 13300|5071|Western Civilization-3|HIST
TAPS 28418|9959|Decolonizing Drama and Performance in Africa|TAPS
NEAA 20532|7481|Prob Islam Arch: Islamic City|NEAA
ANTH 22510|254|The Afterlives of Gandhi|ANTH
PSYC 23650|8682|Defining Wisdom|PSYC
FNDL 29503|4121|Plato's Republic|FNDL
AFAM 20101|14|Colonial Autobiography|AFAM
GNSE 23105|4581|New Eves:  Artificial Women as Contemporary Origin Myths|GNSE
GNSE 26502|4622|Sexuality and the Production of History|GNSE
CHIN 15007|1588|Elementary Chinese in Hong Kong|CHIN
"FNDL 21705|3928|Calvin on Idolatry, Sovereignty, and Freedom|FNDL"
ENGL 20212|3348|Romantic Natures|ENGL
SLAV 26500|9307|Human Rights in Russia and Eurasia|SLAV
ARTH 30603|852|Image and Text in Mexican Codices|ARTH
CLAS 30200|1643|North Africa: Late Antiquity to Islam|CLAS
ANTH 23635|295|Anthropology of Biomedicine|ANTH
HUMA 24900|6029|Happiness|HUMA
ENGL 25926|3586|Autobiography as Narrative Scandal|ENGL
"HIPS 29610|5029|Galileo Galilei: Science, Art, & Literature|HIPS"
PLSC 28100|8474|Russian Politics|PLSC
PEAA 14041|7821|Running for Fitness|PEAA
ANTH 21325|202|Archaeology of Human/Animal Relations|ANTH
CRWR 22107|2668|Master Seminar in Fiction|CRWR
CLCV 23612|1695|Death and Society in Roman Empire|CLCV
LACS 26123|6642|Aztecs and Romans: Antiquity in the Making of Modern Mexico|LACS
LACS 34600|6742|Intro to Latin American  Civ I|LACS
INST 29608|6139|Glocal Journeys: The Production and Circulation of Science and Medicine|INST
RUSS 29603|9105|The Defense|RUSS
ARTV 24115|923|Performance Installation|ARTV
BIOS 22247|1206|Principles Of Pharmacology|BIOS
BUSV 29005|1370|Leadership (Summer Scholars)|BUSV
BIOS 23248|1217|Primate Behavior and Ecology|BIOS
"PLSC 20915|8261|Race, Empire, and the Politics of Human Rights|PLSC"
TAPS 21000|9881|Dance Composition|TAPS
ENGL 21907|3397|The Victorian Novel in the Age of Reform|ENGL
"HIST 23810|5328|Sex and Gender in Russian Culture, 1830-Present|HIST"
SALC 23000|9143|From Gender Critique to Gay Marriage in India|SALC
PLSC 22701|8333|Crime and Punishment|PLSC
LACS 21254|6559|Intsv Study:  Pirates|LACS
"GRMN 27813|4826|Rilke, Sonnets to Orpheus|GRMN"
HEBR 30601|4882|Advanced Readings in Modern Hebrew -1|HEBR
ECON 29700|3086|Undergrad Rdg/Rsch: Economics|ECON
INST 23102|6066|Contemporary Global Issues-2|INST
SOCI 30253|9482|Introduction to Spatial Data Science|SOCI
ITAL 26204|6338|Italian Renaissance Humanism|ITAL
TURK 20105|10043|Old and Middle Turkic:  The Quatadghu Bilig|TURK
GNSE 20509|4551|Hindi Cinema: from Bombay to Bollywood|GNSE
KORE 30100|6515|Advanced Korean-1|KORE
ANTH 21102|136|Clscl Rdgs: Hist/Theory Human Evolution|ANTH
PBPL 24750|7736|The Evolving Social Sector; The Business of Non-Profits|PBPL
RUSS 21202|9030|Fourth-Yr Russ: Short Story-3|RUSS
ITAL 22900|6301|Vico's New Science|ITAL
CHDV 25500|1467|Language Socialization|CHDV
GNDR 22205|4436|Psychoanalysis and Literature|GNDR
NEAA 10631|7446|Islamic Art & Architecture 1500-1900|NEAA
EALC 20210|2785|Art of Asia:  Korea|EALC
"CRES 27705|2480|Introduction to Black Chicago, 1893-2010|CRES"
HIST 23702|5322|Soviet History Survey|HIST
ANTH 23909|305|Producing home: The re-making of place and space in diaspora|ANTH
SOCI 28048|9457|International Migration|SOCI
TURK 15003|10037|Intermediate Turkish in Istanbul|TURK
RUSS 20902|9027|Third-Year Russ: Culture-3|RUSS
"FNDL 23511|3989|Goethe: Literature, Science, Philosophy|FNDL"
"LACS 23812|6598|Topics in General Equilibrium, Default, Bankruptcy and Applications|LACS"
TAPS 10300|9856|Text and Performance|TAPS
LLSO 28314|7108|Af-American Lives & Times|LLSO
ENGL 23415|3457|Theories of the Novel|ENGL
ARTH 17103|579|Intro: Chinese Art|ARTH
SALC 20902|9136|Indian Philosophy-2|SALC
CRWR 29200|2722|Thesis /Major Projects: Fiction|CRWR
PHIL 29901|8097|Senior Seminar 1|PHIL
LACS 27100|6676|Worker Rights in the Global Economy|LACS
RLST 25805|8917|Religious Zionisms|RLST
HIST 44103|5770|City and Text in Late Imperial China|HIST
PHIL 21209|7881|Contemporary European Philosophy and Religion|PHIL
NEAA 20527|7479|Luxury to Tool:  The Origins of Ancient Metallurgy|NEAA
ENGL 25202|3536|Spirit Worlds|ENGL
MATH 15100|7180|Calculus-1|MATH
PBPL 24500|7729|Urban Economics|PBPL
SOSC 19010|9512|Vienna In Western Civilization-1|SOSC
LING 21600|6896|Intro To Language Development|LING
INST 29240|6116|Cosmopolitan and Vernacular: Language and Locality in South Asia|INST
STAT 23400|9808|Statistical Models/Method-1|STAT
CZEC 10200|2737|Elementary Czech-2|CZEC
"ARTH 28400|826|Art, Aesthetics and Productive Spectatorship|ARTH"
RUSS 28902|9100|War Stories:  Violence in Russian Film & Fiction|RUSS
ANST 24101|116|Egyptian Archaeology-1|ANST
LATN 22500|6781|Roman Comedy|LATN
ANTH 26705|390|Archaeology of Race & Ethnicity|ANTH
LLSO 28233|7104|Machiavelli's Political Thought|LLSO
DVPR 30302|2751|Indian Philosophy-2|DVPR
CHDV 26225|1481|Anthropology of Childhood and Immaturity|CHDV
BCSN 21300|1047|(Re)Branding the Balkan City: Comtemp Belgrade/Sarajevo/Zagreb|BCSN
"RLST 27812|8963|In Good Faith: Religion, Economics, and the Rise of the Novel|RLST"
HIST 16303|5113|Writing Colonial Latin America History|HIST
ARTH 17706|618|Twentieth Century Avant Gardes|ARTH
PHYS 19700|8149|Statistical/Thermal Physics|PHYS
HIST 13600|5077|America In World Civ-2|HIST
"PHIL 25209|8042|Emotion, Reason, and Law|PHIL"
HIPS 26900|4988|Sexual Identity/Life Course/Life Study|HIPS
RLIT 36302|8793|Iconoclasm and Animation|RLIT
"CMST 23405|2107|A Topography of Modernity: Cinema in Paris, 1890-1925|CMST"
FNDL 23112|3979|The Autobiography of Theresa Avila|FNDL
MARA 10200|7170|First-Year Marathi-2|MARA
"HIST 28201|5634|US Civil War & Reconstruction, 1846-1890|HIST"
ENGL 28750|3702|The Beats: Literature and Counterculture|ENGL
CHIN 11200|1581|First-Year Chinese for Bilingual Speakers -2|CHIN
ENGL 25911|3574|Urban Zones of Modernism and Modernity|ENGL
ANTH 21263|176|Highland Maya:  Tradition and Change|ANTH
CHEM 10100|1540|Introductory General Chemistry-I|CHEM
ANTH 25240|350|An International Migrants Bill of Rights:  Theory & Practice|ANTH
RUSS 11100|9011|Intens Intro Russian L/C|RUSS
SPAN 21310|9713|Golden Age Poetry. Theory and Practice of Lyric Reading|SPAN
PLSC 24713|8385|Politics of the Arab Uprising|PLSC
CMLT 24302|1883|Three Generations|CMLT
HIPS 15002|4897|Whales and Whaling in American History|HIPS
GNSE 29610|4655|Pale Fire|GNSE
PHIL 24101|8011|Kierkegaard: Either/Or|PHIL
PLSC 23413|8351|Political Economy of Food|PLSC
ENST 23101|3800|Tracking Nature:  Understanding Natural Events|ENST
CMLT 26500|1933|Renaissance Romance|CMLT
SOSC 22353|9575|Islamic Egypt at Center of Mediterranean World-3|SOSC
PHIL 29401|8087|Intermediate Logic II|PHIL
HIND 30100|4893|Third-Year Hindi-1|HIND
CRES 28406|2485|Nineteenth-Century Segment of the US Survey|CRES
PLSC 20235|8187|Computing for Social Sciences|PLSC
CRWR 27003|2713|Arts in Education|CRWR
ENGL 31710|3741|Writing Around Images|ENGL
"ENGL 16709|3245|Shakespeare, Marlowe, Benjamin, and Brecht|ENGL"
CATA 25013|1395|Theories & Practices of Everyday Life in Catalan Lit & Cinema|CATA
CLCV 27112|1764|Ancient Metaphysics|CLCV
ANST 22600|114|Ancient Landscape-1: Near East|ANST
LLSO 27500|7089|Hegel: Philosophy Of Right|LLSO
ENGL 24000|3465|James Joyce:  Ulysses|ENGL
RLST 27300|8943|Rel/Sex/Pol/Release Anc India|RLST
GLST 23102|4384|Contemporary Global Issues-2|GLST
GRMN 20001|4725|Intensive Intermediate German|GRMN
HIST 28300|5635|Early American Legal Hist|HIST
RLST 28501|8980|Tolstoy's Late Works|RLST
JWSC 22200|6435|Elementary Classical Hebrew-3|JWSC
"ARTH 17209|590|Art in France, 1598-1661|ARTH"
ENGL 26706|3639|New York School Poetry|ENGL
SOSC 22352|9574|Islamic Egypt at Center of Mediterranean World-2|SOSC
NTEC 21000|7694|Introduction to the New Testament|NTEC
HIST 29628|5718|Hist Colloq:  Nazi Germany|HIST
LING 26002|6925|Sociolinguistics|LING
CHDV 26221|1477|Culture and Morality|CHDV
HMRT 29245|5891|Migration and Marginality: Interdisciplinary Perspectives|HMRT
LACS 27004|6675|Lusophone Postcolonial Studies|LACS
HIST 29301|5675|Human Rights-1|HIST
CRWR 26310|2700|Figuring Sound and Voice|CRWR
ENGL 11502|3153|Lit Crit Aristotle to Eliot|ENGL
LLSO 25417|7061|Losers|LLSO
CRPC 20701|2514|Intro to African Civ 1|CRPC
"BUSF 33912|1363|Topics in General Equilibrium, Default, Bankruptcy and Applications|BUSF"
SOCI 20187|9377|Problems in the Study Gender|SOCI
ENGL 20125|3320|London: Place of Desire: Poetry and Drama in the 1590s|ENGL
FNDL 22001|3949|Foucault: History Of Sexuality|FNDL
CMSC 28000|2057|Intro To Formal Languages|CMSC
ANTH 22530|256|Ethnographic Film|ANTH
ANTH 23085|281|Identities are not born but made: What has race to do with sex?|ANTH
PLSC 21812|8310|Global Ethics|PLSC
LLSO 28010|7100|US Legal History|LLSO
ENGL 26901|3644|Narratives Suspense in European/Russian Lit/Film|ENGL
BIOS 15119|1150|Immunology:  Light and Tasty|BIOS
LGLN 28800|6863|Beginners Nahuatl 2|LGLN
CHEM 11101|1547|General Chemistry-1 (var A)|CHEM
ENGL 17803|3279|The Early English Novel from Defoe to Austen|ENGL
PHIL 22502|7951|Stories|PHIL
PSYC 21218|8635|Language Diversity and Variability|PSYC
PLSC 20712|8235|Theory and Practice of Military Conflict|PLSC
ANTH 21612|237|Writing Central Asian Cultures|ANTH
HIST 22105|5224|Adam Smith in Context|HIST
MOGK 10300|7276|Elementary Modern Greek-3|MOGK
HIST 24609|5380|A History of Japanese Visual Culture|HIST
"CMST 27504|2243|Cinema, Play, Modernity|CMST"
SOCI 20247|9425|Sociology of Competitions|SOCI
